1.2885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
671.2888 	EXP 	image_3: autoDraw = False
671.2888 	EXP 	image_3: autoDraw = False
671.2888 	EXP 	back: image = 'materials/situations/13.PNG'
671.2888 	EXP 	back: autoDraw = True
674.0866 	DATA 	Mouse: Left button down, pos=(1452,615)
674.1039 	EXP 	back: autoDraw = False
674.1039 	EXP 	predictp: image = 'materials/sadreason/13.PNG'
674.1039 	EXP 	predictp: autoDraw = True
674.3351 	DATA 	Mouse:  Left button up, pos=(1438,627)
676.7431 	DATA 	Mouse: Left button down, pos=(1450,616)
676.7598 	EXP 	predictp: autoDraw = False
676.7598 	EXP 	predictp_2: image = 'materials/goodpropose/13.PNG'
676.7598 	EXP 	predictp_2: autoDraw = True
677.0452 	DATA 	Mouse:  Left button up, pos=(1450,616)
678.7284 	DATA 	Mouse: Left button down, pos=(1450,604)
678.7383 	EXP 	predictp_2: autoDraw = False
678.7383 	EXP 	text: height = 0.04
678.7383 	EXP 	text: height = 0.04
678.7383 	EXP 	text: height = 0.04
678.7383 	EXP 	text: text = '唐静让妹妹在桌边玩。唐静的妹妹'
678.7383 	EXP 	text: autoDraw = True
679.0306 	DATA 	Mouse:  Left button up, pos=(1437,628)
681.7391 	EXP 	text: autoDraw = False
681.7391 	EXP 	text: autoDraw = False
681.7391 	EXP 	predictp_3: image = 'materials/sadending/13.PNG'
681.7391 	EXP 	predictp_3: autoDraw = True
684.0416 	EXP 	predictp_3: autoDraw = False
684.0416 	EXP 	predictp_3: autoDraw = False
684.0416 	EXP 	slider: markerPos = None
684.0416 	EXP 	slider: markerPos = 4
684.0416 	EXP 	text_3: height = 0.05
684.0416 	EXP 	text_3: height = 0.05
684.0416 	EXP 	text_3: height = 0.05
684.0416 	EXP 	text_3: text = '唐静让妹妹在桌边玩这种行为是：'
684.0416 	EXP 	slider: autoDraw = True
684.0416 	EXP 	text_2: autoDraw = True
684.0416 	EXP 	text_3: autoDraw = True
684.0416 	EXP 	text_4: autoDraw = True
689.0033 	DATA 	Mouse: Left button down, pos=(893,472)
689.0146 	EXP 	slider: markerPos = 1.984375
689.0293 	EXP 	slider: markerPos = 1.984375
689.0438 	EXP 	slider: markerPos = 1.984375
689.0561 	EXP 	slider: markerPos = 1.984375
689.0686 	EXP 	slider: markerPos = 1.984375
689.0845 	EXP 	slider: markerPos = 1.984375
689.0994 	EXP 	slider: markerPos = 1.984375
689.1119 	EXP 	slider: markerPos = 1.984375
689.1239 	EXP 	slider: markerPos = 1.984375
689.1380 	EXP 	slider: markerPos = 1.984375
689.1493 	EXP 	slider: markerPos = 1.984375
689.1637 	EXP 	slider: markerPos = 1.984375
689.1789 	EXP 	slider: markerPos = 1.984375
689.1912 	EXP 	slider: markerPos = 1.984375
689.2051 	EXP 	slider: markerPos = 1.984375
689.2182 	EXP 	slider: markerPos = 1.984375
689.2293 	DATA 	Mouse:  Left button up, pos=(893,472)
689.2362 	EXP 	slider: markerPos = 1.984375
689.2544 	EXP 	slider: markerPos = 1.984375
689.2625 	EXP 	slider: autoDraw = False
689.2625 	EXP 	text_2: autoDraw = False
689.2625 	EXP 	text_3: autoDraw = False
689.2625 	EXP 	text_4: autoDraw = False
689.2625 	EXP 	text_6: autoDraw = True
693.2718 	EXP 	text_6: autoDraw = False
693.2718 	EXP 	text_6: autoDraw = False
693.2718 	EXP 	text_5: autoDraw = True
734.7105 	DATA 	Mouse: Left button down, pos=(1135,608)
734.9120 	DATA 	Mouse:  Left button up, pos=(1087,608)
740.9214 	DATA 	Mouse: Left button down, pos=(1038,610)
741.2178 	DATA 	Mouse:  Left button up, pos=(1038,611)
749.1343 	DATA 	Mouse: Left button down, pos=(1065,625)
749.3752 	DATA 	Mouse:  Left button up, pos=(1077,649)
750.2715 	DATA 	Mouse: Right button down, pos=(1077,649)
750.5997 	DATA 	Mouse:  Right button up, pos=(1077,649)
993.2697 	EXP 	text_5: autoDraw = False
993.2697 	EXP 	text_5: autoDraw = False
993.2697 	EXP 	image_3: autoDraw = True
1131.5748 	EXP 	New trial (rep=0, index=25): {'name': '郑宇', 'behave': '郑宇没有阻止朋友开枪。子弹射中了', 'evaluation': '郑宇没有阻止朋友开枪这种行为：', 'number': 26, 'cond': 'badPsadE', 'situation': 'materials/situations/26.PNG', 'reason': 'materials/sadreason/26.PNG', 'propose': 'materials/badpropose/26.PNG', 'ending': 'materials/sadending/26.PNG'}
1131.5853 	DATA 	Keypress: s
1131.5923 	EXP 	image_3: autoDraw = False
1131.5923 	EXP 	back: image = 'materials/situations/26.PNG'
1131.5923 	EXP 	back: autoDraw = True
1135.3747 	DATA 	Mouse: Left button down, pos=(1607,715)
1135.3931 	EXP 	back: autoDraw = False
1135.3931 	EXP 	predictp: image = 'materials/sadreason/26.PNG'
1135.3931 	EXP 	predictp: autoDraw = True
1135.6741 	DATA 	Mouse:  Left button up, pos=(1607,715)
1138.4418 	DATA 	Mouse: Left button down, pos=(1607,727)
1138.4591 	EXP 	predictp: autoDraw = False
1138.4591 	EXP 	predictp_2: image = 'materials/badpropose/26.PNG'
1138.4591 	EXP 	predictp_2: autoDraw = True
1138.7777 	DATA 	Mouse:  Left button up, pos=(1607,727)
1140.7565 	EXP 	predictp_2: autoDraw = False
1140.7565 	EXP 	text: height = 0.04
1140.7565 	EXP 	text: height = 0.04
1140.7565 	EXP 	text: height = 0.04
1140.7565 	EXP 	text: text = '郑宇没有阻止朋友开枪。子弹射中了'
1140.7565 	EXP 	text: autoDraw = True
1143.7636 	EXP 	text: autoDraw = False
1143.7636 	EXP 	predictp_3: image = 'materials/sadending/26.PNG'
1143.7636 	EXP 	predictp_3: autoDraw = True
1146.0703 	EXP 	predictp_3: autoDraw = False
1146.0703 	EXP 	slider: markerPos = None
1146.0703 	EXP 	slider: markerPos = 4
1146.0703 	EXP 	text_3: height = 0.05
1146.0703 	EXP 	text_3: height = 0.05
1146.0703 	EXP 	text_3: height = 0.05
1146.0703 	EXP 	text_3: text = '郑宇没有阻止朋友开枪这种行为：'
1146.0703 	EXP 	slider: autoDraw = True
1146.0703 	EXP 	text_2: autoDraw = True
1146.0703 	EXP 	text_3: autoDraw = True
1146.0703 	EXP 	text_4: autoDraw = True
1150.7551 	DATA 	Mouse: Left button down, pos=(1029,433)
1150.7708 	EXP 	slider: markerPos = 2.6927083333333335
1150.7836 	EXP 	slider: markerPos = 2.6927083333333335
1150.7984 	EXP 	slider: markerPos = 2.6927083333333335
1150.8118 	EXP 	slider: markerPos = 2.6927083333333335
1150.8228 	EXP 	slider: markerPos = 2.6927083333333335
1150.8386 	EXP 	slider: markerPos = 2.6927083333333335
1150.8497 	EXP 	slider: markerPos = 2.6927083333333335
1150.8630 	EXP 	slider: markerPos = 2.6927083333333335
1150.8745 	EXP 	slider: markerPos = 2.6927083333333335
1150.8872 	EXP 	slider: markerPos = 2.6927083333333335
1150.8977 	EXP 	slider: markerPos = 2.6927083333333335
1150.9087 	EXP 	slider: markerPos = 2.6927083333333335
1150.9225 	EXP 	slider: markerPos = 2.6927083333333335
1150.9339 	EXP 	slider: markerPos = 2.6927083333333335
1150.9488 	EXP 	slider: markerPos = 2.6927083333333335
1150.9630 	EXP 	slider: markerPos = 2.6927083333333335
1150.9771 	EXP 	slider: markerPos = 2.6927083333333335
1150.9889 	EXP 	slider: markerPos = 2.6927083333333335
1151.0043 	EXP 	slider: markerPos = 2.6927083333333335
1151.0188 	EXP 	slider: markerPos = 2.6927083333333335
1151.0239 	DATA 	Mouse:  Left button up, pos=(1029,433)
1151.0371 	EXP 	slider: markerPos = 2.6927083333333335
1151.0455 	EXP 	slider: autoDraw = False
1151.0455 	EXP 	text_2: autoDraw = False
1151.0455 	EXP 	text_3: autoDraw = False
1151.0455 	EXP 	text_4: autoDraw = False
1151.0455 	EXP 	text_6: autoDraw = True
1154.0332 	EXP 	New trial (rep=0, index=26): {'name': '杨鹏', 'behave': '杨鹏马上让妻子吃药。他的妻子', 'evaluation': '杨鹏马上让妻子吃药这种行为是：', 'number': 10, 'cond': 'badPhappyE', 'situation': 'materials/situations/10.PNG', 'reason': 'materials/happyreason/10.PNG', 'propose': 'materials/badpropose/10.PNG', 'ending': 'materials/happyending/10.PNG'}
1154.0512 	EXP 	text_6: autoDraw = False
1154.0512 	EXP 	text_6: autoDraw = False
1154.0512 	EXP 	text_5: autoDraw = True
1154.0512 	EXP 	text_5: autoDraw = False
1154.0512 	EXP 	text_5: autoDraw = False
1154.0512 	EXP 	image_3: autoDraw = True
1154.0512 	EXP 	image_3: autoDraw = False
1154.0512 	EXP 	image_3: autoDraw = False
1154.0512 	EXP 	back: image = 'materials/situations/10.PNG'
1154.0512 	EXP 	back: autoDraw = True
1157.9539 	DATA 	Mouse: Left button down, pos=(1020,613)
1157.9761 	EXP 	back: autoDraw = False
1157.9761 	EXP 	predictp: image = 'materials/happyreason/10.PNG'
1157.9761 	EXP 	predictp: autoDraw = True
1158.6237 	DATA 	Mouse:  Left button up, pos=(1020,613)
1160.5502 	DATA 	Mouse: Left button down, pos=(1020,613)
1160.5668 	EXP 	predictp: autoDraw = False
1160.5668 	EXP 	predictp_2: image = 'materials/badpropose/10.PNG'
1160.5668 	EXP 	predictp_2: autoDraw = True
1160.8451 	DATA 	Mouse:  Left button up, pos=(1020,613)
1162.8670 	EXP 	predictp_2: autoDraw = False
1162.8670 	EXP 	text: height = 0.04
1162.8670 	EXP 	text: height = 0.04
1162.8670 	EXP 	text: height = 0.04
1162.8670 	EXP 	text: text = '杨鹏马上让妻子吃药。他的妻子'
1162.8670 	EXP 	text: autoDraw = True
1165.8771 	EXP 	text: autoDraw = False
1165.8771 	EXP 	predictp_3: image = 'materials/happyending/10.PNG'
1165.8771 	EXP 	predictp_3: autoDraw = True
1167.4654 	DATA 	Mouse: Left button down, pos=(1299,433)
1167.8380 	DATA 	Mouse:  Left button up, pos=(1299,433)
1168.1785 	EXP 	predictp_3: autoDraw = False
1168.1785 	EXP 	slider: markerPos = None
1168.1785 	EXP 	slider: markerPos = 4
1168.1785 	EXP 	text_3: height = 0.05
1168.1785 	EXP 	text_3: height = 0.05
1168.1785 	EXP 	text_3: height = 0.05
1168.1785 	EXP 	text_3: text = '杨鹏马上让妻子吃药这种行为是：'
1168.1785 	EXP 	slider: autoDraw = True
1168.1785 	EXP 	text_2: autoDraw = True
1168.1785 	EXP 	text_3: autoDraw = True
1168.1785 	EXP 	text_4: autoDraw = True
1171.2075 	DATA 	Mouse: Left button down, pos=(888,458)
1171.2197 	EXP 	slider: markerPos = 1.9583333333333335
1171.2346 	EXP 	slider: markerPos = 1.9583333333333335
1171.2503 	EXP 	slider: markerPos = 1.9583333333333335
1171.2665 	EXP 	slider: markerPos = 1.9583333333333335
1171.2774 	EXP 	slider: markerPos = 1.9583333333333335
1171.2926 	EXP 	slider: markerPos = 1.9583333333333335
1171.3062 	EXP 	slider: markerPos = 1.9583333333333335
1171.3204 	EXP 	slider: markerPos = 1.9583333333333335
1171.3377 	EXP 	slider: markerPos = 1.9583333333333335
1171.3583 	EXP 	slider: markerPos = 1.9583333333333335
1171.3754 	EXP 	slider: markerPos = 1.9583333333333335
1171.3890 	EXP 	slider: markerPos = 1.9583333333333335
1171.4032 	EXP 	slider: markerPos = 1.9583333333333335
1171.4160 	EXP 	slider: markerPos = 1.9583333333333335
1171.4272 	EXP 	slider: markerPos = 1.9583333333333335
1171.4386 	EXP 	slider: markerPos = 1.9583333333333335
1171.4491 	EXP 	slider: markerPos = 1.9583333333333335
1171.4585 	DATA 	Mouse:  Left button up, pos=(888,458)
1171.4758 	EXP 	slider: markerPos = 1.9583333333333335
1171.4829 	EXP 	slider: autoDraw = False
1171.4829 	EXP 	text_2: autoDraw = False
1171.4829 	EXP 	text_3: autoDraw = False
1171.4829 	EXP 	text_4: autoDraw = False
1171.4829 	EXP 	text_6: autoDraw = True
1177.4782 	EXP 	New trial (rep=0, index=27): {'name': '张克', 'behave': '张克邀请朋友吃饼干。他的朋友', 'evaluation': '张克邀请他的朋友吃饼干这种行为是：', 'number': 22, 'cond': 'goodPhappyE', 'situation': 'materials/situations/22.PNG', 'reason': 'materials/happyreason/22.PNG', 'propose': 'materials/goodpropose/22.PNG', 'ending': 'materials/happyending/22.PNG'}
1177.4945 	EXP 	text_6: autoDraw = False
1177.4945 	EXP 	text_6: autoDraw = False
1177.4945 	EXP 	text_5: autoDraw = True
1177.4945 	EXP 	text_5: autoDraw = False
1177.4945 	EXP 	text_5: autoDraw = False
1177.4945 	EXP 	image_3: autoDraw = True
1177.4945 	EXP 	image_3: autoDraw = False
1177.4945 	EXP 	image_3: autoDraw = False
1177.4945 	EXP 	back: image = 'materials/situations/22.PNG'
1177.4945 	EXP 	back: autoDraw = True
1181.4149 	DATA 	Mouse: Left button down, pos=(1035,600)
1181.4447 	EXP 	back: autoDraw = False
1181.4447 	EXP 	predictp: image = 'materials/happyreason/22.PNG'
1181.4447 	EXP 	predictp: autoDraw = True
1181.7983 	DATA 	Mouse:  Left button up, pos=(1122,650)
1183.1637 	DATA 	Mouse: Left button down, pos=(1124,586)
1183.1792 	EXP 	predictp: autoDraw = False
1183.1792 	EXP 	predictp_2: image = 'materials/goodpropose/22.PNG'
1183.1792 	EXP 	predictp_2: autoDraw = True
1183.5835 	DATA 	Mouse:  Left button up, pos=(1112,562)
1184.6791 	DATA 	Mouse: Left button down, pos=(1064,549)
1184.6929 	EXP 	predictp_2: autoDraw = False
1184.6929 	EXP 	text: height = 0.04
1184.6929 	EXP 	text: height = 0.04
1184.6929 	EXP 	text: height = 0.04
1184.6929 	EXP 	text: text = '张克邀请朋友吃饼干。他的朋友'
1184.6929 	EXP 	text: autoDraw = True
1185.1156 	DATA 	Mouse:  Left button up, pos=(1040,549)
1187.7039 	EXP 	text: autoDraw = False
1187.7039 	EXP 	text: autoDraw = False
1187.7039 	EXP 	predictp_3: image = 'materials/happyending/22.PNG'
1187.7039 	EXP 	predictp_3: autoDraw = True
1189.7131 	DATA 	Mouse: Left button down, pos=(1076,572)
1189.9992 	DATA 	Mouse:  Left button up, pos=(1076,584)
1190.0146 	EXP 	predictp_3: autoDraw = False
1190.0146 	EXP 	slider: markerPos = None
1190.0146 	EXP 	slider: markerPos = 4
1190.0146 	EXP 	text_3: height = 0.05
1190.0146 	EXP 	text_3: height = 0.05
1190.0146 	EXP 	text_3: height = 0.05
1190.0146 	EXP 	text_3: text = '张克邀请他的朋友吃饼干这种行为是：'
1190.0146 	EXP 	slider: autoDraw = True
1190.0146 	EXP 	text_2: autoDraw = True
1190.0146 	EXP 	text_3: autoDraw = True
1190.0146 	EXP 	text_4: autoDraw = True
1192.2745 	DATA 	Mouse: Left button down, pos=(1844,430)
1192.2885 	EXP 	slider: markerPos = 6.9375
1192.3039 	EXP 	slider: markerPos = 6.9375
1192.3205 	EXP 	slider: markerPos = 6.9375
1192.3327 	EXP 	slider: markerPos = 6.9375
1192.3478 	EXP 	slider: markerPos = 6.9375
1192.3608 	EXP 	slider: markerPos = 6.9375
1192.3755 	EXP 	slider: markerPos = 6.9375
1192.3868 	EXP 	slider: markerPos = 6.9375
1192.3981 	EXP 	slider: markerPos = 6.9375
1192.4118 	EXP 	slider: markerPos = 6.9375
1192.4234 	EXP 	slider: markerPos = 6.9375
1192.4360 	EXP 	slider: markerPos = 6.9375
1192.4490 	EXP 	slider: markerPos = 6.9375
1192.4631 	EXP 	slider: markerPos = 6.9375
1192.4776 	EXP 	slider: markerPos = 6.9375
1192.4904 	EXP 	slider: markerPos = 6.9375
1192.5021 	EXP 	slider: markerPos = 6.9375
1192.5165 	EXP 	slider: markerPos = 6.9375
1192.5310 	EXP 	slider: markerPos = 6.9375
1192.5449 	EXP 	slider: markerPos = 6.9375
1192.5583 	EXP 	slider: markerPos = 6.9375
1192.5700 	EXP 	slider: markerPos = 6.9375
1192.5960 	DATA 	Mouse:  Left button up, pos=(1844,430)
1192.6158 	EXP 	slider: markerPos = 6.9375
1192.6321 	EXP 	slider: markerPos = 6.9375
1192.6460 	EXP 	slider: autoDraw = False
1192.6460 	EXP 	text_2: autoDraw = False
1192.6460 	EXP 	text_3: autoDraw = False
1192.6460 	EXP 	text_4: autoDraw = False
1192.6460 	EXP 	text_6: autoDraw = True
1198.6340 	EXP 	New trial (rep=0, index=28): {'name': '李浩', 'behave': '李浩不理会侄子胃疼。他的侄子很快就', 'evaluation': '李浩不理会侄子胃疼这种行为：', 'number': 31, 'cond': 'badPhappyE', 'situation': 'materials/situations/31.PNG', 'reason': 'materials/happyreason/31.PNG', 'propose': 'materials/badpropose/31.PNG', 'ending': 'materials/happyending/31.PNG'}
1198.6736 	EXP 	text_6: autoDraw = False
1198.6736 	EXP 	text_6: autoDraw = False
1198.6736 	EXP 	text_5: autoDraw = True
1198.6736 	EXP 	text_5: autoDraw = False
1198.6736 	EXP 	text_5: autoDraw = False
1198.6736 	EXP 	image_3: autoDraw = True
1198.6736 	EXP 	image_3: autoDraw = False
1198.6736 	EXP 	image_3: autoDraw = False
1198.6736 	EXP 	back: image = 'materials/situations/31.PNG'
1198.6736 	EXP 	back: autoDraw = True
1200.3256 	DATA 	Mouse: Left button down, pos=(1246,571)
1200.3443 	EXP 	back: autoDraw = False
1200.3443 	EXP 	predictp: image = 'materials/happyreason/31.PNG'
1200.3443 	EXP 	predictp: autoDraw = True
1200.7279 	DATA 	Mouse:  Left button up, pos=(1246,571)
1203.4173 	DATA 	Mouse: Left button down, pos=(1211,572)
1203.4372 	EXP 	predictp: autoDraw = False
1203.4372 	EXP 	predictp_2: image = 'materials/badpropose/31.PNG'
1203.4372 	EXP 	predictp_2: autoDraw = True
1203.6885 	DATA 	Mouse:  Left button up, pos=(1198,584)
1205.7351 	EXP 	predictp_2: autoDraw = False
1205.7351 	EXP 	text: height = 0.04
1205.7351 	EXP 	text: height = 0.04
1205.7351 	EXP 	text: height = 0.04
1205.7351 	EXP 	text: text = '李浩不理会侄子胃疼。他的侄子很快就'
1205.7351 	EXP 	text: autoDraw = True
1208.7443 	EXP 	text: autoDraw = False
1208.7443 	EXP 	predictp_3: image = 'materials/happyending/31.PNG'
1208.7443 	EXP 	predictp_3: autoDraw = True
1210.8783 	DATA 	Mouse: Left button down, pos=(1182,498)
1211.0538 	EXP 	predictp_3: autoDraw = False
1211.0538 	EXP 	slider: markerPos = None
1211.0538 	EXP 	slider: markerPos = 4
1211.0538 	EXP 	text_3: height = 0.05
1211.0538 	EXP 	text_3: height = 0.05
1211.0538 	EXP 	text_3: height = 0.05
1211.0538 	EXP 	text_3: text = '李浩不理会侄子胃疼这种行为：'
1211.0538 	EXP 	slider: autoDraw = True
1211.0538 	EXP 	text_2: autoDraw = True
1211.0538 	EXP 	text_3: autoDraw = True
1211.0538 	EXP 	text_4: autoDraw = True
1211.3587 	DATA 	Mouse:  Left button up, pos=(1171,509)
1214.4508 	DATA 	Mouse: Left button down, pos=(885,429)
1214.4738 	EXP 	slider: markerPos = 1.942708333333333
1214.4896 	EXP 	slider: markerPos = 1.942708333333333
1214.5045 	EXP 	slider: markerPos = 1.942708333333333
1214.5228 	EXP 	slider: markerPos = 1.942708333333333
1214.5386 	EXP 	slider: markerPos = 1.942708333333333
1214.5526 	EXP 	slider: markerPos = 1.942708333333333
1214.5679 	EXP 	slider: markerPos = 1.942708333333333
1214.5831 	EXP 	slider: markerPos = 1.942708333333333
1214.5983 	EXP 	slider: markerPos = 1.942708333333333
1214.6124 	EXP 	slider: markerPos = 1.942708333333333
1214.6262 	EXP 	slider: markerPos = 1.942708333333333
1214.6419 	EXP 	slider: markerPos = 1.942708333333333
1214.6553 	EXP 	slider: markerPos = 1.942708333333333
1214.6723 	EXP 	slider: markerPos = 1.942708333333333
1214.6911 	EXP 	slider: markerPos = 1.942708333333333
1214.7059 	EXP 	slider: markerPos = 1.942708333333333
1214.7193 	EXP 	slider: markerPos = 1.942708333333333
1214.7221 	DATA 	Mouse:  Left button up, pos=(885,429)
1214.7408 	EXP 	slider: markerPos = 1.942708333333333
1214.7484 	EXP 	slider: autoDraw = False
1214.7484 	EXP 	text_2: autoDraw = False
1214.7484 	EXP 	text_3: autoDraw = False
1214.7484 	EXP 	text_4: autoDraw = False
1214.7484 	EXP 	text_6: autoDraw = True
1219.7431 	EXP 	New trial (rep=0, index=29): {'name': '严浩', 'behave': '严浩没有让乘客系好安全带。飞船开动后，这名乘客', 'evaluation': '严浩没有让乘客系好安全带这种行为：', 'number': 45, 'cond': 'goodPsadE', 'situation': 'materials/situations/45.PNG', 'reason': 'materials/sadreason/45.PNG', 'propose': 'materials/goodpropose/45.PNG', 'ending': 'materials/sadending/45.PNG'}
1219.7615 	EXP 	text_6: autoDraw = False
1219.7615 	EXP 	text_6: autoDraw = False
1219.7615 	EXP 	text_5: autoDraw = True
1219.7615 	EXP 	text_5: autoDraw = False
1219.7615 	EXP 	text_5: autoDraw = False
1219.7615 	EXP 	image_3: autoDraw = True
1219.7615 	EXP 	image_3: autoDraw = False
1219.7615 	EXP 	image_3: autoDraw = False
1219.7615 	EXP 	back: image = 'materials/situations/45.PNG'
1219.7615 	EXP 	back: autoDraw = True
1222.4852 	DATA 	Mouse: Left button down, pos=(1407,565)
1222.5107 	EXP 	back: autoDraw = False
1222.5107 	EXP 	predictp: image = 'materials/sadreason/45.PNG'
1222.5107 	EXP 	predictp: autoDraw = True
1222.7810 	DATA 	Mouse:  Left button up, pos=(1418,565)
1225.3189 	DATA 	Mouse: Left button down, pos=(1407,565)
1225.3419 	EXP 	predictp: autoDraw = False
1225.3419 	EXP 	predictp_2: image = 'materials/goodpropose/45.PNG'
1225.3419 	EXP 	predictp_2: autoDraw = True
1225.6573 	DATA 	Mouse:  Left button up, pos=(1382,590)
1227.6438 	EXP 	predictp_2: autoDraw = False
1227.6438 	EXP 	text: height = 0.04
1227.6438 	EXP 	text: height = 0.04
1227.6438 	EXP 	text: height = 0.04
1227.6438 	EXP 	text: text = '严浩没有让乘客系好安全带。飞船开动后，这名乘客'
