1.2957 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3071.3335 	EXP 	text: autoDraw = True
3074.3295 	EXP 	text: autoDraw = False
3074.3295 	EXP 	text: autoDraw = False
3074.3295 	EXP 	predictp_3: image = 'materials/happyending/18.PNG'
3074.3295 	EXP 	predictp_3: autoDraw = True
3076.1671 	DATA 	Mouse: Left button down, pos=(655,283)
3076.4214 	DATA 	Mouse:  Left button up, pos=(655,283)
3076.6277 	EXP 	predictp_3: autoDraw = False
3076.6277 	EXP 	predictp_3: autoDraw = False
3076.6277 	EXP 	slider: markerPos = None
3076.6277 	EXP 	slider: markerPos = 4
3076.6277 	EXP 	text_3: height = 0.05
3076.6277 	EXP 	text_3: height = 0.05
3076.6277 	EXP 	text_3: height = 0.05
3076.6277 	EXP 	text_3: text = '史琴给朋友系上安全带这种行为是：'
3076.6277 	EXP 	slider: autoDraw = True
3076.6277 	EXP 	text_2: autoDraw = True
3076.6277 	EXP 	text_3: autoDraw = True
3076.6277 	EXP 	text_4: autoDraw = True
3080.5338 	DATA 	Mouse: Left button down, pos=(1132,463)
3080.5422 	EXP 	slider: markerPos = 3.229166666666667
3080.5516 	EXP 	slider: markerPos = 3.229166666666667
3080.5602 	EXP 	slider: markerPos = 3.229166666666667
3080.5701 	EXP 	slider: markerPos = 3.229166666666667
3080.5800 	EXP 	slider: markerPos = 3.229166666666667
3080.5893 	EXP 	slider: markerPos = 3.229166666666667
3080.5987 	EXP 	slider: markerPos = 3.229166666666667
3080.6077 	EXP 	slider: markerPos = 3.229166666666667
3080.6203 	EXP 	slider: markerPos = 3.229166666666667
3080.6319 	EXP 	slider: markerPos = 3.229166666666667
3080.6436 	EXP 	slider: markerPos = 3.229166666666667
3080.6531 	EXP 	slider: markerPos = 3.229166666666667
3080.6648 	EXP 	slider: markerPos = 3.229166666666667
3080.6758 	EXP 	slider: markerPos = 3.229166666666667
3080.6855 	EXP 	slider: markerPos = 3.229166666666667
3080.6955 	EXP 	slider: markerPos = 3.229166666666667
3080.7049 	EXP 	slider: markerPos = 3.229166666666667
3080.7182 	EXP 	slider: markerPos = 3.229166666666667
3080.7303 	EXP 	slider: markerPos = 3.229166666666667
3080.7447 	EXP 	slider: markerPos = 3.229166666666667
3080.7541 	EXP 	slider: markerPos = 3.229166666666667
3080.7637 	EXP 	slider: markerPos = 3.229166666666667
3080.7726 	EXP 	slider: markerPos = 3.229166666666667
3080.7825 	EXP 	slider: markerPos = 3.229166666666667
3080.7844 	DATA 	Mouse:  Left button up, pos=(1132,463)
3080.7940 	EXP 	slider: markerPos = 3.229166666666667
3080.8034 	EXP 	slider: autoDraw = False
3080.8034 	EXP 	text_2: autoDraw = False
3080.8034 	EXP 	text_3: autoDraw = False
3080.8034 	EXP 	text_4: autoDraw = False
3080.8034 	EXP 	text_6: autoDraw = True
3084.7964 	EXP 	New trial (rep=0, index=70): {'name': '孙丽', 'behave': '孙丽没有提醒老人。老人走过去，', 'evaluation': '孙丽没有提醒老人这种行为：', 'number': 46, 'cond': 'goodPsadE', 'situation': 'materials/situations/46.PNG', 'reason': 'materials/sadreason/46.PNG', 'propose': 'materials/goodpropose/46.PNG', 'ending': 'materials/sadending/46.PNG'}
3084.8128 	EXP 	text_6: autoDraw = False
3084.8128 	EXP 	text_6: autoDraw = False
3084.8128 	EXP 	text_5: autoDraw = True
3084.8128 	EXP 	text_5: autoDraw = False
3084.8128 	EXP 	text_5: autoDraw = False
3084.8128 	EXP 	image_3: autoDraw = True
3084.8128 	EXP 	image_3: autoDraw = False
3084.8128 	EXP 	image_3: autoDraw = False
3084.8128 	EXP 	back: image = 'materials/situations/46.PNG'
3084.8128 	EXP 	back: autoDraw = True
3087.5503 	DATA 	Mouse: Left button down, pos=(1534,651)
3087.5603 	EXP 	back: autoDraw = False
3087.5603 	EXP 	predictp: image = 'materials/sadreason/46.PNG'
3087.5603 	EXP 	predictp: autoDraw = True
3087.7791 	DATA 	Mouse:  Left button up, pos=(1534,651)
3093.0068 	DATA 	Mouse: Left button down, pos=(1799,703)
3093.0200 	EXP 	predictp: autoDraw = False
3093.0200 	EXP 	predictp_2: image = 'materials/goodpropose/46.PNG'
3093.0200 	EXP 	predictp_2: autoDraw = True
3093.3526 	DATA 	Mouse:  Left button up, pos=(1751,706)
3095.3230 	EXP 	predictp_2: autoDraw = False
3095.3230 	EXP 	text: height = 0.04
3095.3230 	EXP 	text: height = 0.04
3095.3230 	EXP 	text: height = 0.04
3095.3230 	EXP 	text: text = '孙丽没有提醒老人。老人走过去，'
3095.3230 	EXP 	text: autoDraw = True
3098.3239 	EXP 	text: autoDraw = False
3098.3239 	EXP 	predictp_3: image = 'materials/sadending/46.PNG'
3098.3239 	EXP 	predictp_3: autoDraw = True
3099.1348 	DATA 	Mouse: Left button down, pos=(1701,680)
3099.3675 	DATA 	Mouse:  Left button up, pos=(1711,679)
3100.6318 	EXP 	predictp_3: autoDraw = False
3100.6318 	EXP 	slider: markerPos = None
3100.6318 	EXP 	slider: markerPos = 4
3100.6318 	EXP 	text_3: height = 0.05
3100.6318 	EXP 	text_3: height = 0.05
3100.6318 	EXP 	text_3: height = 0.05
3100.6318 	EXP 	text_3: text = '孙丽没有提醒老人这种行为：'
3100.6318 	EXP 	slider: autoDraw = True
3100.6318 	EXP 	text_2: autoDraw = True
3100.6318 	EXP 	text_3: autoDraw = True
3100.6318 	EXP 	text_4: autoDraw = True
3103.9215 	DATA 	Mouse: Left button down, pos=(1005,461)
3103.9292 	EXP 	slider: markerPos = 2.567708333333333
3103.9378 	EXP 	slider: markerPos = 2.567708333333333
3103.9462 	EXP 	slider: markerPos = 2.567708333333333
3103.9553 	EXP 	slider: markerPos = 2.567708333333333
3103.9638 	EXP 	slider: markerPos = 2.567708333333333
3103.9718 	EXP 	slider: markerPos = 2.567708333333333
3103.9803 	EXP 	slider: markerPos = 2.567708333333333
3103.9905 	EXP 	slider: markerPos = 2.567708333333333
3103.9992 	EXP 	slider: markerPos = 2.567708333333333
3104.0086 	EXP 	slider: markerPos = 2.567708333333333
3104.0174 	EXP 	slider: markerPos = 2.567708333333333
3104.0259 	EXP 	slider: markerPos = 2.567708333333333
3104.0345 	EXP 	slider: markerPos = 2.567708333333333
3104.0433 	EXP 	slider: markerPos = 2.567708333333333
3104.0637 	EXP 	slider: markerPos = 2.567708333333333
3104.0752 	EXP 	slider: markerPos = 2.567708333333333
3104.0852 	EXP 	slider: markerPos = 2.567708333333333
3104.0945 	EXP 	slider: markerPos = 2.567708333333333
3104.1062 	EXP 	slider: markerPos = 2.567708333333333
3104.1092 	DATA 	Mouse:  Left button up, pos=(1005,461)
3104.1173 	EXP 	slider: markerPos = 2.567708333333333
3104.1211 	EXP 	slider: autoDraw = False
3104.1211 	EXP 	text_2: autoDraw = False
3104.1211 	EXP 	text_3: autoDraw = False
3104.1211 	EXP 	text_4: autoDraw = False
3104.1211 	EXP 	text_6: autoDraw = True
3110.1090 	EXP 	New trial (rep=0, index=71): {'name': '林蕾', 'behave': '林蕾把粉末放进朋友咖啡里。林蕾的朋友喝完咖啡后', 'evaluation': '林蕾把粉末放进朋友咖啡里这种行为：', 'number': 1, 'cond': 'goodPhappyE', 'situation': 'materials/situations/1.PNG', 'reason': 'materials/happyreason/1.PNG', 'propose': 'materials/goodpropose/1.PNG', 'ending': 'materials/happyending/1.PNG'}
3110.1211 	EXP 	text_6: autoDraw = False
3110.1211 	EXP 	text_6: autoDraw = False
3110.1211 	EXP 	text_5: autoDraw = True
3110.1211 	EXP 	text_5: autoDraw = False
3110.1211 	EXP 	text_5: autoDraw = False
3110.1211 	EXP 	image_3: autoDraw = True
3110.1211 	EXP 	image_3: autoDraw = False
3110.1211 	EXP 	image_3: autoDraw = False
3110.1211 	EXP 	back: image = 'materials/situations/1.PNG'
3110.1211 	EXP 	back: autoDraw = True
3112.9157 	DATA 	Mouse: Left button down, pos=(1453,760)
3112.9316 	EXP 	back: autoDraw = False
3112.9316 	EXP 	predictp: image = 'materials/happyreason/1.PNG'
3112.9316 	EXP 	predictp: autoDraw = True
3113.1215 	DATA 	Mouse:  Left button up, pos=(1453,760)
3115.2085 	DATA 	Mouse: Left button down, pos=(1215,535)
3115.2194 	EXP 	predictp: autoDraw = False
3115.2194 	EXP 	predictp_2: image = 'materials/goodpropose/1.PNG'
3115.2194 	EXP 	predictp_2: autoDraw = True
3115.5032 	DATA 	Mouse:  Left button up, pos=(1215,535)
3117.5184 	EXP 	predictp_2: autoDraw = False
3117.5184 	EXP 	predictp_2: autoDraw = False
3117.5184 	EXP 	text: height = 0.04
3117.5184 	EXP 	text: height = 0.04
3117.5184 	EXP 	text: height = 0.04
3117.5184 	EXP 	text: text = '林蕾把粉末放进朋友咖啡里。林蕾的朋友喝完咖啡后'
3117.5184 	EXP 	text: autoDraw = True
3120.5207 	EXP 	text: autoDraw = False
3120.5207 	EXP 	text: autoDraw = False
3120.5207 	EXP 	predictp_3: image = 'materials/happyending/1.PNG'
3120.5207 	EXP 	predictp_3: autoDraw = True
3121.5423 	DATA 	Mouse: Left button down, pos=(978,431)
3121.7994 	DATA 	Mouse:  Left button up, pos=(978,431)
3122.8208 	EXP 	predictp_3: autoDraw = False
3122.8208 	EXP 	predictp_3: autoDraw = False
3122.8208 	EXP 	slider: markerPos = None
3122.8208 	EXP 	slider: markerPos = 4
3122.8208 	EXP 	text_3: height = 0.05
3122.8208 	EXP 	text_3: height = 0.05
3122.8208 	EXP 	text_3: height = 0.05
3122.8208 	EXP 	text_3: text = '林蕾把粉末放进朋友咖啡里这种行为：'
3122.8208 	EXP 	slider: autoDraw = True
3122.8208 	EXP 	text_2: autoDraw = True
3122.8208 	EXP 	text_3: autoDraw = True
3122.8208 	EXP 	text_4: autoDraw = True
3127.7376 	DATA 	Mouse: Left button down, pos=(994,420)
3127.7469 	EXP 	slider: markerPos = 2.5104166666666665
3127.7573 	EXP 	slider: markerPos = 2.5104166666666665
3127.7689 	EXP 	slider: markerPos = 2.5104166666666665
3127.7783 	EXP 	slider: markerPos = 2.5104166666666665
3127.7865 	EXP 	slider: markerPos = 2.5104166666666665
3127.7946 	EXP 	slider: markerPos = 2.5104166666666665
3127.8033 	EXP 	slider: markerPos = 2.5104166666666665
3127.8138 	EXP 	slider: markerPos = 2.5104166666666665
3127.8237 	EXP 	slider: markerPos = 2.5104166666666665
3127.8344 	EXP 	slider: markerPos = 2.5104166666666665
3127.8426 	EXP 	slider: markerPos = 2.5104166666666665
3127.8526 	EXP 	slider: markerPos = 2.5104166666666665
3127.8639 	EXP 	slider: markerPos = 2.5104166666666665
3127.8746 	EXP 	slider: markerPos = 2.5104166666666665
3127.8830 	EXP 	slider: markerPos = 2.5104166666666665
3127.8917 	EXP 	slider: markerPos = 2.5104166666666665
3127.9017 	EXP 	slider: markerPos = 2.5104166666666665
3127.9108 	EXP 	slider: markerPos = 2.5104166666666665
3127.9207 	EXP 	slider: markerPos = 2.5104166666666665
3127.9293 	EXP 	slider: markerPos = 2.5104166666666665
3127.9384 	EXP 	slider: markerPos = 2.5104166666666665
3127.9471 	EXP 	slider: markerPos = 2.5104166666666665
3127.9569 	EXP 	slider: markerPos = 2.5104166666666665
3127.9675 	EXP 	slider: markerPos = 2.5104166666666665
3127.9759 	EXP 	slider: markerPos = 2.5104166666666665
3127.9841 	EXP 	slider: markerPos = 2.5104166666666665
3127.9930 	EXP 	slider: markerPos = 2.5104166666666665
3128.0008 	EXP 	slider: markerPos = 2.5104166666666665
3128.0028 	DATA 	Mouse:  Left button up, pos=(994,420)
3128.0097 	EXP 	slider: markerPos = 2.5104166666666665
3128.0163 	EXP 	slider: autoDraw = False
3128.0163 	EXP 	text_2: autoDraw = False
3128.0163 	EXP 	text_3: autoDraw = False
3128.0163 	EXP 	text_4: autoDraw = False
3128.0163 	EXP 	text_6: autoDraw = True
3132.0023 	EXP 	New trial (rep=0, index=72): {'name': '陈强', 'behave': '陈强挥手让堂兄去捡球。堂兄跑去捡球，', 'evaluation': '陈强挥手让堂兄去捡球这种行为：', 'number': 37, 'cond': 'badPhappyE', 'situation': 'materials/situations/37.PNG', 'reason': 'materials/happyreason/37.PNG', 'propose': 'materials/badpropose/37.PNG', 'ending': 'materials/happyending/37.PNG'}
3132.0155 	EXP 	text_6: autoDraw = False
3132.0155 	EXP 	text_6: autoDraw = False
3132.0155 	EXP 	text_5: autoDraw = True
3132.0155 	EXP 	text_5: autoDraw = False
3132.0155 	EXP 	text_5: autoDraw = False
3132.0155 	EXP 	image_3: autoDraw = True
3132.0155 	EXP 	image_3: autoDraw = False
3132.0155 	EXP 	image_3: autoDraw = False
3132.0155 	EXP 	back: image = 'materials/situations/37.PNG'
3132.0155 	EXP 	back: autoDraw = True
3135.9894 	DATA 	Mouse: Left button down, pos=(1317,644)
3136.0009 	EXP 	back: autoDraw = False
3136.0009 	EXP 	predictp: image = 'materials/happyreason/37.PNG'
3136.0009 	EXP 	predictp: autoDraw = True
3136.1918 	DATA 	Mouse:  Left button up, pos=(1329,656)
3138.0332 	DATA 	Mouse: Left button down, pos=(1859,746)
3138.0457 	EXP 	predictp: autoDraw = False
3138.0457 	EXP 	predictp_2: image = 'materials/badpropose/37.PNG'
3138.0457 	EXP 	predictp_2: autoDraw = True
3138.2658 	DATA 	Mouse:  Left button up, pos=(1859,746)
3140.3485 	EXP 	predictp_2: autoDraw = False
3140.3485 	EXP 	predictp_2: autoDraw = False
3140.3485 	EXP 	text: height = 0.04
3140.3485 	EXP 	text: height = 0.04
3140.3485 	EXP 	text: height = 0.04
3140.3485 	EXP 	text: text = '陈强挥手让堂兄去捡球。堂兄跑去捡球，'
3140.3485 	EXP 	text: autoDraw = True
3140.5469 	DATA 	Mouse: Left button down, pos=(1859,746)
3140.8077 	DATA 	Mouse:  Left button up, pos=(1859,746)
3143.3454 	EXP 	text: autoDraw = False
3143.3454 	EXP 	text: autoDraw = False
3143.3454 	EXP 	predictp_3: image = 'materials/happyending/37.PNG'
3143.3454 	EXP 	predictp_3: autoDraw = True
3144.9683 	DATA 	Mouse: Left button down, pos=(1254,355)
3145.1868 	DATA 	Mouse:  Left button up, pos=(1254,355)
3145.6512 	EXP 	predictp_3: autoDraw = False
3145.6512 	EXP 	predictp_3: autoDraw = False
3145.6512 	EXP 	slider: markerPos = None
3145.6512 	EXP 	slider: markerPos = 4
3145.6512 	EXP 	text_3: height = 0.05
3145.6512 	EXP 	text_3: height = 0.05
3145.6512 	EXP 	text_3: height = 0.05
3145.6512 	EXP 	text_3: text = '陈强挥手让堂兄去捡球这种行为：'
3145.6512 	EXP 	slider: autoDraw = True
3145.6512 	EXP 	text_2: autoDraw = True
3145.6512 	EXP 	text_3: autoDraw = True
3145.6512 	EXP 	text_4: autoDraw = True
3147.0541 	DATA 	Mouse: Left button down, pos=(1100,488)
3147.0625 	EXP 	slider: markerPos = 3.0625
3147.0716 	EXP 	slider: markerPos = 3.0625
3147.0804 	EXP 	slider: markerPos = 3.0625
3147.0902 	EXP 	slider: markerPos = 3.0625
3147.1005 	EXP 	slider: markerPos = 3.0625
3147.1093 	EXP 	slider: markerPos = 3.0625
3147.1175 	EXP 	slider: markerPos = 3.0625
3147.1263 	EXP 	slider: markerPos = 3.0625
3147.1357 	EXP 	slider: markerPos = 3.0625
3147.1464 	EXP 	slider: markerPos = 3.0625
3147.1549 	EXP 	slider: markerPos = 3.0625
3147.1644 	EXP 	slider: markerPos = 3.0625
3147.1744 	EXP 	slider: markerPos = 3.0625
3147.1831 	EXP 	slider: markerPos = 3.0625
3147.1936 	EXP 	slider: markerPos = 3.0625
3147.2022 	EXP 	slider: markerPos = 3.0625
3147.2136 	EXP 	slider: markerPos = 3.0625
3147.2224 	EXP 	slider: markerPos = 3.0625
3147.2325 	EXP 	slider: markerPos = 3.0625
3147.2419 	EXP 	slider: markerPos = 3.0625
3147.2518 	EXP 	slider: markerPos = 3.0625
3147.2607 	EXP 	slider: markerPos = 3.0625
3147.2690 	EXP 	slider: markerPos = 3.0625
3147.2775 	EXP 	slider: markerPos = 3.0625
3147.2875 	EXP 	slider: markerPos = 3.0625
3147.2896 	DATA 	Mouse:  Left button up, pos=(1100,488)
3147.2994 	EXP 	slider: markerPos = 3.0625
3147.3125 	EXP 	slider: autoDraw = False
3147.3125 	EXP 	text_2: autoDraw = False
3147.3125 	EXP 	text_3: autoDraw = False
3147.3125 	EXP 	text_4: autoDraw = False
3147.3125 	EXP 	text_6: autoDraw = True
3150.3019 	EXP 	New trial (rep=0, index=73): {'name': '唐巧', 'behave': '唐巧让男孩走进冒烟的房子。男孩', 'evaluation': '唐巧让男孩走进冒烟房子这种行为是：', 'number': 24, 'cond': 'badPhappyE', 'situation': 'materials/situations/24.PNG', 'reason': 'materials/happyreason/24.PNG', 'propose': 'materials/badpropose/24.PNG', 'ending': 'materials/happyending/24.PNG'}
3150.3121 	EXP 	text_6: autoDraw = False
3150.3121 	EXP 	text_6: autoDraw = False
3150.3121 	EXP 	text_5: autoDraw = True
3150.3121 	EXP 	text_5: autoDraw = False
3150.3121 	EXP 	text_5: autoDraw = False
3150.3121 	EXP 	image_3: autoDraw = True
3150.3121 	EXP 	image_3: autoDraw = False
3150.3121 	EXP 	image_3: autoDraw = False
3150.3121 	EXP 	back: image = 'materials/situations/24.PNG'
3150.3121 	EXP 	back: autoDraw = True
3153.1951 	DATA 	Mouse: Left button down, pos=(984,604)
3153.2090 	EXP 	back: autoDraw = False
3153.2090 	EXP 	predictp: image = 'materials/happyreason/24.PNG'
3153.2090 	EXP 	predictp: autoDraw = True
3153.4239 	DATA 	Mouse:  Left button up, pos=(984,604)
3155.9877 	DATA 	Mouse: Left button down, pos=(984,615)
3156.0063 	EXP 	predictp: autoDraw = False
3156.0063 	EXP 	predictp_2: image = 'materials/badpropose/24.PNG'
3156.0063 	EXP 	predictp_2: autoDraw = True
3156.1997 	DATA 	Mouse:  Left button up, pos=(958,603)
3158.3029 	EXP 	predictp_2: autoDraw = False
3158.3029 	EXP 	text: height = 0.04
3158.3029 	EXP 	text: height = 0.04
3158.3029 	EXP 	text: height = 0.04
3158.3029 	EXP 	text: text = '唐巧让男孩走进冒烟的房子。男孩'
3158.3029 	EXP 	text: autoDraw = True
3161.3134 	EXP 	text: autoDraw = False
3161.3134 	EXP 	predictp_3: image = 'materials/happyending/24.PNG'
3161.3134 	EXP 	predictp_3: autoDraw = True
3162.2514 	DATA 	Mouse: Left button down, pos=(958,603)
3162.4470 	DATA 	Mouse:  Left button up, pos=(947,615)
3163.6099 	EXP 	predictp_3: autoDraw = False
3163.6099 	EXP 	slider: markerPos = None
3163.6099 	EXP 	slider: markerPos = 4
3163.6099 	EXP 	text_3: height = 0.05
3163.6099 	EXP 	text_3: height = 0.05
3163.6099 	EXP 	text_3: height = 0.05
3163.6099 	EXP 	text_3: text = '唐巧让男孩走进冒烟房子这种行为是：'
3163.6099 	EXP 	slider: autoDraw = True
3163.6099 	EXP 	text_2: autoDraw = True
3163.6099 	EXP 	text_3: autoDraw = True
3163.6099 	EXP 	text_4: autoDraw = True
3166.1940 	DATA 	Mouse: Left button down, pos=(896,409)
3166.2030 	EXP 	slider: markerPos = 2.0
3166.2122 	EXP 	slider: markerPos = 2.0
3166.2237 	EXP 	slider: markerPos = 2.0
3166.2318 	EXP 	slider: markerPos = 2.0
3166.2417 	EXP 	slider: markerPos = 2.0
3166.2500 	EXP 	slider: markerPos = 2.0
3166.2599 	EXP 	slider: markerPos = 2.0
3166.2694 	EXP 	slider: markerPos = 2.0
3166.2784 	EXP 	slider: markerPos = 2.0
3166.2871 	EXP 	slider: markerPos = 2.0
3166.2960 	EXP 	slider: markerPos = 2.0
3166.3047 	EXP 	slider: markerPos = 2.0
3166.3137 	EXP 	slider: markerPos = 2.0
3166.3220 	EXP 	slider: markerPos = 2.0
3166.3335 	EXP 	slider: markerPos = 2.0
3166.3431 	EXP 	slider: markerPos = 2.0
3166.3522 	EXP 	slider: markerPos = 2.0
3166.3632 	EXP 	slider: markerPos = 2.0
3166.3718 	EXP 	slider: markerPos = 2.0
3166.3831 	EXP 	slider: markerPos = 2.0
3166.3953 	EXP 	slider: markerPos = 2.0
3166.3967 	DATA 	Mouse:  Left button up, pos=(896,409)
3166.4047 	EXP 	slider: markerPos = 2.0
3166.4097 	EXP 	slider: autoDraw = False
3166.4097 	EXP 	text_2: autoDraw = False
3166.4097 	EXP 	text_3: autoDraw = False
3166.4097 	EXP 	text_4: autoDraw = False
3166.4097 	EXP 	text_6: autoDraw = True
3169.4011 	EXP 	New trial (rep=0, index=74): {'name': '罗格', 'behave': '罗格没有管他的朋友。他的朋友', 'evaluation': '罗格没有管他的朋友这种行为是：', 'number': 15, 'cond': 'badPsadE', 'situation': 'materials/situations/15.PNG', 'reason': 'materials/sadreason/15.PNG', 'propose': 'materials/badpropose/15.PNG', 'ending': 'materials/sadending/15.PNG'}
3169.4174 	EXP 	text_6: autoDraw = False
3169.4174 	EXP 	text_6: autoDraw = False
3169.4174 	EXP 	text_5: autoDraw = True
3169.4174 	EXP 	text_5: autoDraw = False
3169.4174 	EXP 	text_5: autoDraw = False
3169.4174 	EXP 	image_3: autoDraw = True
3169.4174 	EXP 	image_3: autoDraw = False
3169.4174 	EXP 	image_3: autoDraw = False
3169.4174 	EXP 	back: image = 'materials/situations/15.PNG'
3169.4174 	EXP 	back: autoDraw = True
3171.1893 	DATA 	Mouse: Left button down, pos=(848,409)
3171.2059 	EXP 	back: autoDraw = False
3171.2059 	EXP 	predictp: image = 'materials/sadreason/15.PNG'
3171.2059 	EXP 	predictp: autoDraw = True
3171.3921 	DATA 	Mouse:  Left button up, pos=(822,385)
3173.0488 	DATA 	Mouse: Left button down, pos=(847,360)
3173.0607 	EXP 	predictp: autoDraw = False
3173.0607 	EXP 	predictp_2: image = 'materials/badpropose/15.PNG'
3173.0607 	EXP 	predictp_2: autoDraw = True
3173.2529 	DATA 	Mouse:  Left button up, pos=(822,347)
3175.3533 	EXP 	predictp_2: autoDraw = False
3175.3533 	EXP 	predictp_2: autoDraw = False
3175.3533 	EXP 	text: height = 0.04
3175.3533 	EXP 	text: height = 0.04
3175.3533 	EXP 	text: height = 0.04
3175.3533 	EXP 	text: text = '罗格没有管他的朋友。他的朋友'
3175.3533 	EXP 	text: autoDraw = True
3178.3538 	EXP 	text: autoDraw = False
3178.3538 	EXP 	text: autoDraw = False
3178.3538 	EXP 	predictp_3: image = 'materials/sadending/15.PNG'
3178.3538 	EXP 	predictp_3: autoDraw = True
3179.2526 	DATA 	Mouse: Left button down, pos=(863,372)
